Plan ID,Rate Effective Date,Rate Expiration Date,Age,Tobacco,Rating Area ID,Individual Rate,Individual Tobacco Rate,Couple,Primary Subscriber and One Dependent,Primary Subscriber and Two Dependents,Primary Subscriber and Three Dependents,Couple and One Dependent,Couple and Two Dependents,Couple and Three Dependents,HIOS Issuer ID,Market Coverage
20069TX0100006,2024-01-01,2024-12-31,0-14,Tobacco User/Non-Tobacco User,Rating Area 3,378.50,378.50,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,0-14,Tobacco User/Non-Tobacco User,Rating Area 8,339.39,339.39,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,0-14,Tobacco User/Non-Tobacco User,Rating Area 9,309.59,309.59,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 18,368.48,368.48,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 25,369.74,369.74,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 3,412.15,412.15,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 8,369.56,369.56,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 9,337.11,337.11,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 18,379.98,379.98,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 25,381.28,381.28,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 3,425.01,425.01,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 8,381.10,381.10,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 9,347.63,347.63,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 18,391.48,391.48,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 25,392.82,392.82,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 3,437.88,437.88,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 8,392.63,392.63,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 9,358.15,358.15,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 18,403.87,403.87,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 25,405.25,405.25,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 3,451.73,451.73,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 8,405.06,405.06,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 9,369.48,369.48,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 18,416.26,416.26,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 25,417.67,417.67,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 3,465.58,465.58,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 8,417.48,417.48,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 9,380.82,380.82,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 18,429.08,429.08,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 25,430.55,430.55,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 3,479.93,479.93,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 8,430.34,430.34,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 9,392.55,392.55,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 18,442.36,442.36,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 25,443.87,443.87,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 3,494.78,494.78,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 8,443.66,443.66,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 9,404.70,404.70,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,22,Tobacco User/Non-Tobacco User,Rating Area 18,442.36,442.36,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,22,Tobacco User/Non-Tobacco User,Rating Area 25,443.87,443.87,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,22,Tobacco User/Non-Tobacco User,Rating Area 3,494.78,494.78,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,22,Tobacco User/Non-Tobacco User,Rating Area 8,443.66,443.66,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,22,Tobacco User/Non-Tobacco User,Rating Area 9,404.70,404.70,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,23,Tobacco User/Non-Tobacco User,Rating Area 18,442.36,442.36,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,23,Tobacco User/Non-Tobacco User,Rating Area 25,443.87,443.87,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,23,Tobacco User/Non-Tobacco User,Rating Area 3,494.78,494.78,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,23,Tobacco User/Non-Tobacco User,Rating Area 8,443.66,443.66,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,23,Tobacco User/Non-Tobacco User,Rating Area 9,404.70,404.70,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,24,Tobacco User/Non-Tobacco User,Rating Area 18,442.36,442.36,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,24,Tobacco User/Non-Tobacco User,Rating Area 25,443.87,443.87,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,24,Tobacco User/Non-Tobacco User,Rating Area 3,494.78,494.78,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,24,Tobacco User/Non-Tobacco User,Rating Area 8,443.66,443.66,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,24,Tobacco User/Non-Tobacco User,Rating Area 9,404.70,404.70,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,25,Tobacco User/Non-Tobacco User,Rating Area 18,444.12,466.33,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,25,Tobacco User/Non-Tobacco User,Rating Area 25,445.64,467.92,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,25,Tobacco User/Non-Tobacco User,Rating Area 3,496.75,521.59,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,25,Tobacco User/Non-Tobacco User,Rating Area 8,445.43,467.70,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,25,Tobacco User/Non-Tobacco User,Rating Area 9,406.31,426.63,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,26,Tobacco User/Non-Tobacco User,Rating Area 18,452.97,475.62,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,26,Tobacco User/Non-Tobacco User,Rating Area 25,454.51,477.24,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,26,Tobacco User/Non-Tobacco User,Rating Area 3,506.65,531.98,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,26,Tobacco User/Non-Tobacco User,Rating Area 8,454.30,477.02,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,26,Tobacco User/Non-Tobacco User,Rating Area 9,414.41,435.13,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,27,Tobacco User/Non-Tobacco User,Rating Area 18,463.59,486.77,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,27,Tobacco User/Non-Tobacco User,Rating Area 25,465.17,488.42,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,27,Tobacco User/Non-Tobacco User,Rating Area 3,518.52,544.45,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,27,Tobacco User/Non-Tobacco User,Rating Area 8,464.95,488.20,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,27,Tobacco User/Non-Tobacco User,Rating Area 9,424.12,445.32,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,28,Tobacco User/Non-Tobacco User,Rating Area 18,480.84,504.88,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,28,Tobacco User/Non-Tobacco User,Rating Area 25,482.48,506.60,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,28,Tobacco User/Non-Tobacco User,Rating Area 3,537.82,564.71,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,28,Tobacco User/Non-Tobacco User,Rating Area 8,482.25,506.36,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,28,Tobacco User/Non-Tobacco User,Rating Area 9,439.90,461.90,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,29,Tobacco User/Non-Tobacco User,Rating Area 18,494.99,519.74,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,29,Tobacco User/Non-Tobacco User,Rating Area 25,496.68,521.51,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,29,Tobacco User/Non-Tobacco User,Rating Area 3,553.65,581.34,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,29,Tobacco User/Non-Tobacco User,Rating Area 8,496.45,521.27,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,29,Tobacco User/Non-Tobacco User,Rating Area 9,452.85,475.49,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,30,Tobacco User/Non-Tobacco User,Rating Area 18,502.07,527.18,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,30,Tobacco User/Non-Tobacco User,Rating Area 25,503.78,528.97,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,30,Tobacco User/Non-Tobacco User,Rating Area 3,561.57,589.65,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,30,Tobacco User/Non-Tobacco User,Rating Area 8,503.55,528.72,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,30,Tobacco User/Non-Tobacco User,Rating Area 9,459.33,482.29,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,31,Tobacco User/Non-Tobacco User,Rating Area 18,512.69,538.32,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,31,Tobacco User/Non-Tobacco User,Rating Area 25,514.44,540.16,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,31,Tobacco User/Non-Tobacco User,Rating Area 3,573.44,602.12,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,31,Tobacco User/Non-Tobacco User,Rating Area 8,514.19,539.90,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,31,Tobacco User/Non-Tobacco User,Rating Area 9,469.04,492.49,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,32,Tobacco User/Non-Tobacco User,Rating Area 18,523.31,549.47,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,32,Tobacco User/Non-Tobacco User,Rating Area 25,525.09,551.34,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,32,Tobacco User/Non-Tobacco User,Rating Area 3,585.32,614.58,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,32,Tobacco User/Non-Tobacco User,Rating Area 8,524.84,551.08,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,32,Tobacco User/Non-Tobacco User,Rating Area 9,478.75,502.69,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,33,Tobacco User/Non-Tobacco User,Rating Area 18,529.94,556.44,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,33,Tobacco User/Non-Tobacco User,Rating Area 25,531.75,558.33,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,33,Tobacco User/Non-Tobacco User,Rating Area 3,592.74,622.38,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,33,Tobacco User/Non-Tobacco User,Rating Area 8,531.50,558.07,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,33,Tobacco User/Non-Tobacco User,Rating Area 9,484.82,509.06,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,34,Tobacco User/Non-Tobacco User,Rating Area 18,537.02,563.87,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,34,Tobacco User/Non-Tobacco User,Rating Area 25,538.85,565.79,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,34,Tobacco User/Non-Tobacco User,Rating Area 3,600.66,630.69,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,34,Tobacco User/Non-Tobacco User,Rating Area 8,538.59,565.52,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,34,Tobacco User/Non-Tobacco User,Rating Area 9,491.30,515.86,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,35,Tobacco User/Non-Tobacco User,Rating Area 18,540.56,589.21,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,35,Tobacco User/Non-Tobacco User,Rating Area 25,542.40,591.21,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,35,Tobacco User/Non-Tobacco User,Rating Area 3,604.61,659.03,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,35,Tobacco User/Non-Tobacco User,Rating Area 8,542.14,590.94,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,35,Tobacco User/Non-Tobacco User,Rating Area 9,494.53,539.04,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,36,Tobacco User/Non-Tobacco User,Rating Area 18,544.10,593.07,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,36,Tobacco User/Non-Tobacco User,Rating Area 25,545.95,595.08,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,36,Tobacco User/Non-Tobacco User,Rating Area 3,608.57,663.34,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,36,Tobacco User/Non-Tobacco User,Rating Area 8,545.69,594.81,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,36,Tobacco User/Non-Tobacco User,Rating Area 9,497.77,542.57,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,37,Tobacco User/Non-Tobacco User,Rating Area 18,547.64,596.92,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,37,Tobacco User/Non-Tobacco User,Rating Area 25,549.50,598.96,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,37,Tobacco User/Non-Tobacco User,Rating Area 3,612.53,667.66,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,37,Tobacco User/Non-Tobacco User,Rating Area 8,549.24,598.67,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,37,Tobacco User/Non-Tobacco User,Rating Area 9,501.01,546.10,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,38,Tobacco User/Non-Tobacco User,Rating Area 18,551.17,600.78,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,38,Tobacco User/Non-Tobacco User,Rating Area 25,553.05,602.83,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,38,Tobacco User/Non-Tobacco User,Rating Area 3,616.49,671.97,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,38,Tobacco User/Non-Tobacco User,Rating Area 8,552.79,602.54,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,38,Tobacco User/Non-Tobacco User,Rating Area 9,504.25,549.63,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,39,Tobacco User/Non-Tobacco User,Rating Area 18,558.25,608.49,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,39,Tobacco User/Non-Tobacco User,Rating Area 25,560.15,610.57,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,39,Tobacco User/Non-Tobacco User,Rating Area 3,624.41,680.60,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,39,Tobacco User/Non-Tobacco User,Rating Area 8,559.89,610.28,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,39,Tobacco User/Non-Tobacco User,Rating Area 9,510.72,556.69,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,40,Tobacco User/Non-Tobacco User,Rating Area 18,565.33,616.21,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,40,Tobacco User/Non-Tobacco User,Rating Area 25,567.25,618.31,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,40,Tobacco User/Non-Tobacco User,Rating Area 3,632.32,689.23,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,40,Tobacco User/Non-Tobacco User,Rating Area 8,566.99,618.02,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,40,Tobacco User/Non-Tobacco User,Rating Area 9,517.20,563.75,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,41,Tobacco User/Non-Tobacco User,Rating Area 18,575.95,627.78,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,41,Tobacco User/Non-Tobacco User,Rating Area 25,577.91,629.92,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,41,Tobacco User/Non-Tobacco User,Rating Area 3,644.20,702.17,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,41,Tobacco User/Non-Tobacco User,Rating Area 8,577.64,629.62,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,41,Tobacco User/Non-Tobacco User,Rating Area 9,526.91,574.33,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,42,Tobacco User/Non-Tobacco User,Rating Area 18,586.12,638.87,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,42,Tobacco User/Non-Tobacco User,Rating Area 25,588.12,641.05,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,42,Tobacco User/Non-Tobacco User,Rating Area 3,655.58,714.58,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,42,Tobacco User/Non-Tobacco User,Rating Area 8,587.84,640.75,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,42,Tobacco User/Non-Tobacco User,Rating Area 9,536.22,584.48,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,43,Tobacco User/Non-Tobacco User,Rating Area 18,600.28,654.30,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,43,Tobacco User/Non-Tobacco User,Rating Area 25,602.32,656.53,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,43,Tobacco User/Non-Tobacco User,Rating Area 3,671.41,731.84,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,43,Tobacco User/Non-Tobacco User,Rating Area 8,602.04,656.22,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,43,Tobacco User/Non-Tobacco User,Rating Area 9,549.17,598.59,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,44,Tobacco User/Non-Tobacco User,Rating Area 18,617.97,673.59,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,44,Tobacco User/Non-Tobacco User,Rating Area 25,620.07,675.88,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,44,Tobacco User/Non-Tobacco User,Rating Area 3,691.20,753.41,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,44,Tobacco User/Non-Tobacco User,Rating Area 8,619.78,675.56,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,44,Tobacco User/Non-Tobacco User,Rating Area 9,565.36,616.24,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,45,Tobacco User/Non-Tobacco User,Rating Area 18,638.76,696.25,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,45,Tobacco User/Non-Tobacco User,Rating Area 25,640.94,698.62,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,45,Tobacco User/Non-Tobacco User,Rating Area 3,714.45,778.76,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,45,Tobacco User/Non-Tobacco User,Rating Area 8,640.63,698.29,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,45,Tobacco User/Non-Tobacco User,Rating Area 9,584.38,636.97,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,46,Tobacco User/Non-Tobacco User,Rating Area 18,663.53,723.25,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,46,Tobacco User/Non-Tobacco User,Rating Area 25,665.79,725.71,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,46,Tobacco User/Non-Tobacco User,Rating Area 3,742.16,808.96,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,46,Tobacco User/Non-Tobacco User,Rating Area 8,665.48,725.37,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,46,Tobacco User/Non-Tobacco User,Rating Area 9,607.04,661.67,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,47,Tobacco User/Non-Tobacco User,Rating Area 18,691.40,753.63,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,47,Tobacco User/Non-Tobacco User,Rating Area 25,693.75,756.19,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,47,Tobacco User/Non-Tobacco User,Rating Area 3,773.33,842.93,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,47,Tobacco User/Non-Tobacco User,Rating Area 8,693.43,755.84,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,47,Tobacco User/Non-Tobacco User,Rating Area 9,632.53,689.46,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,48,Tobacco User/Non-Tobacco User,Rating Area 18,723.25,788.34,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,48,Tobacco User/Non-Tobacco User,Rating Area 25,725.71,791.03,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,48,Tobacco User/Non-Tobacco User,Rating Area 3,808.96,881.76,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,48,Tobacco User/Non-Tobacco User,Rating Area 8,725.37,790.66,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,48,Tobacco User/Non-Tobacco User,Rating Area 9,661.67,721.22,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,49,Tobacco User/Non-Tobacco User,Rating Area 18,754.66,822.58,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,49,Tobacco User/Non-Tobacco User,Rating Area 25,757.23,825.38,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,49,Tobacco User/Non-Tobacco User,Rating Area 3,844.09,920.05,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,49,Tobacco User/Non-Tobacco User,Rating Area 8,756.87,824.99,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,49,Tobacco User/Non-Tobacco User,Rating Area 9,690.41,752.54,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,50,Tobacco User/Non-Tobacco User,Rating Area 18,790.05,861.15,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,50,Tobacco User/Non-Tobacco User,Rating Area 25,792.74,864.08,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,50,Tobacco User/Non-Tobacco User,Rating Area 3,883.67,963.20,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,50,Tobacco User/Non-Tobacco User,Rating Area 8,792.36,863.68,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,50,Tobacco User/Non-Tobacco User,Rating Area 9,722.78,787.83,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,51,Tobacco User/Non-Tobacco User,Rating Area 18,824.99,899.24,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,51,Tobacco User/Non-Tobacco User,Rating Area 25,827.80,902.30,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,51,Tobacco User/Non-Tobacco User,Rating Area 3,922.75,1005.80,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,51,Tobacco User/Non-Tobacco User,Rating Area 8,827.41,901.88,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,51,Tobacco User/Non-Tobacco User,Rating Area 9,754.75,822.68,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,52,Tobacco User/Non-Tobacco User,Rating Area 18,863.48,941.19,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,52,Tobacco User/Non-Tobacco User,Rating Area 25,866.42,944.39,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,52,Tobacco User/Non-Tobacco User,Rating Area 3,965.80,1052.72,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,52,Tobacco User/Non-Tobacco User,Rating Area 8,866.01,943.95,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,52,Tobacco User/Non-Tobacco User,Rating Area 9,789.96,861.06,,,,,,,,20069,Individual
20069TX0100006,2024-01-01,2024-12-31,53,Tobacco User/Non-Tobacco User,Rating Area 18,902.40,983.62,,,,,,,,20069,Individual
