Plan ID,Rate Effective Date,Rate Expiration Date,Age,Tobacco,Rating Area ID,Individual Rate,Individual Tobacco Rate,Couple,Primary Subscriber and One Dependent,Primary Subscriber and Two Dependents,Primary Subscriber and Three Dependents,Couple and One Dependent,Couple and Two Dependents,Couple and Three Dependents,HIOS Issuer ID,Market Coverage
71837TX0010001,2024-01-01,2024-12-31,0-14,Tobacco User/Non-Tobacco User,Rating Area 3,325.15,325.15,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 3,354.05,354.05,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 3,365.10,365.10,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 3,376.15,376.15,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 3,388.05,388.05,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 3,399.95,399.95,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 3,412.28,412.28,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 3,425.03,446.28,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,22,Tobacco User/Non-Tobacco User,Rating Area 3,425.03,450.96,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,23,Tobacco User/Non-Tobacco User,Rating Area 3,425.03,455.21,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,24,Tobacco User/Non-Tobacco User,Rating Area 3,425.03,459.88,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,25,Tobacco User/Non-Tobacco User,Rating Area 3,426.73,466.41,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,26,Tobacco User/Non-Tobacco User,Rating Area 3,435.23,480.49,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,27,Tobacco User/Non-Tobacco User,Rating Area 3,445.43,496.21,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,28,Tobacco User/Non-Tobacco User,Rating Area 3,462.01,519.76,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,29,Tobacco User/Non-Tobacco User,Rating Area 3,475.61,540.29,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,30,Tobacco User/Non-Tobacco User,Rating Area 3,482.41,552.84,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,31,Tobacco User/Non-Tobacco User,Rating Area 3,492.61,569.95,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,32,Tobacco User/Non-Tobacco User,Rating Area 3,502.81,587.28,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,33,Tobacco User/Non-Tobacco User,Rating Area 3,509.18,600.33,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,34,Tobacco User/Non-Tobacco User,Rating Area 3,515.98,613.51,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,35,Tobacco User/Non-Tobacco User,Rating Area 3,519.38,623.26,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,36,Tobacco User/Non-Tobacco User,Rating Area 3,522.79,633.09,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,37,Tobacco User/Non-Tobacco User,Rating Area 3,526.19,642.47,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,38,Tobacco User/Non-Tobacco User,Rating Area 3,529.59,652.45,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,39,Tobacco User/Non-Tobacco User,Rating Area 3,536.39,666.73,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,40,Tobacco User/Non-Tobacco User,Rating Area 3,543.19,681.16,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,41,Tobacco User/Non-Tobacco User,Rating Area 3,553.39,699.48,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,42,Tobacco User/Non-Tobacco User,Rating Area 3,563.16,718.03,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,43,Tobacco User/Non-Tobacco User,Rating Area 3,576.76,741.72,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,44,Tobacco User/Non-Tobacco User,Rating Area 3,593.76,769.52,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,45,Tobacco User/Non-Tobacco User,Rating Area 3,613.74,802.16,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,46,Tobacco User/Non-Tobacco User,Rating Area 3,637.54,840.28,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,47,Tobacco User/Non-Tobacco User,Rating Area 3,664.32,882.88,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,48,Tobacco User/Non-Tobacco User,Rating Area 3,694.92,930.50,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,49,Tobacco User/Non-Tobacco User,Rating Area 3,725.10,978.88,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,50,Tobacco User/Non-Tobacco User,Rating Area 3,759.10,1033.14,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,51,Tobacco User/Non-Tobacco User,Rating Area 3,792.68,1086.76,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,52,Tobacco User/Non-Tobacco User,Rating Area 3,829.66,1146.58,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,53,Tobacco User/Non-Tobacco User,Rating Area 3,867.06,1207.81,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,54,Tobacco User/Non-Tobacco User,Rating Area 3,907.44,1274.04,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,55,Tobacco User/Non-Tobacco User,Rating Area 3,947.81,1340.21,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,56,Tobacco User/Non-Tobacco User,Rating Area 3,991.59,1413.02,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,57,Tobacco User/Non-Tobacco User,Rating Area 3,1035.79,1487.40,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,58,Tobacco User/Non-Tobacco User,Rating Area 3,1082.97,1565.98,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,59,Tobacco User/Non-Tobacco User,Rating Area 3,1106.35,1611.95,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,60,Tobacco User/Non-Tobacco User,Rating Area 3,1153.53,1693.38,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,61,Tobacco User/Non-Tobacco User,Rating Area 3,1194.33,1766.41,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,62,Tobacco User/Non-Tobacco User,Rating Area 3,1221.11,1818.23,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,63,Tobacco User/Non-Tobacco User,Rating Area 3,1254.68,1882.02,,,,,,,,71837,Individual
71837TX0010001,2024-01-01,2024-12-31,64 and over,Tobacco User/Non-Tobacco User,Rating Area 3,1275.08,1912.61,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,0-14,Tobacco User/Non-Tobacco User,Rating Area 3,300.30,300.30,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 3,327.00,327.00,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 3,337.20,337.20,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 3,347.41,347.41,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 3,358.40,358.40,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 3,369.39,369.39,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 3,380.78,380.78,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 3,392.56,412.18,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,22,Tobacco User/Non-Tobacco User,Rating Area 3,392.56,416.50,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,23,Tobacco User/Non-Tobacco User,Rating Area 3,392.56,420.43,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,24,Tobacco User/Non-Tobacco User,Rating Area 3,392.56,424.74,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,25,Tobacco User/Non-Tobacco User,Rating Area 3,394.13,430.78,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,26,Tobacco User/Non-Tobacco User,Rating Area 3,401.98,443.78,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,27,Tobacco User/Non-Tobacco User,Rating Area 3,411.40,458.30,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,28,Tobacco User/Non-Tobacco User,Rating Area 3,426.71,480.05,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,29,Tobacco User/Non-Tobacco User,Rating Area 3,439.27,499.01,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,30,Tobacco User/Non-Tobacco User,Rating Area 3,445.55,510.60,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,31,Tobacco User/Non-Tobacco User,Rating Area 3,454.97,526.40,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,32,Tobacco User/Non-Tobacco User,Rating Area 3,464.39,542.41,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,33,Tobacco User/Non-Tobacco User,Rating Area 3,470.28,554.46,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,34,Tobacco User/Non-Tobacco User,Rating Area 3,476.56,566.63,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,35,Tobacco User/Non-Tobacco User,Rating Area 3,479.70,575.64,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,36,Tobacco User/Non-Tobacco User,Rating Area 3,482.84,584.72,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,37,Tobacco User/Non-Tobacco User,Rating Area 3,485.98,593.39,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,38,Tobacco User/Non-Tobacco User,Rating Area 3,489.12,602.60,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,39,Tobacco User/Non-Tobacco User,Rating Area 3,495.40,615.79,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,40,Tobacco User/Non-Tobacco User,Rating Area 3,501.69,629.11,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,41,Tobacco User/Non-Tobacco User,Rating Area 3,511.11,646.04,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,42,Tobacco User/Non-Tobacco User,Rating Area 3,520.14,663.17,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,43,Tobacco User/Non-Tobacco User,Rating Area 3,532.70,685.05,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,44,Tobacco User/Non-Tobacco User,Rating Area 3,548.40,710.73,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,45,Tobacco User/Non-Tobacco User,Rating Area 3,566.85,740.87,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,46,Tobacco User/Non-Tobacco User,Rating Area 3,588.83,776.08,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,47,Tobacco User/Non-Tobacco User,Rating Area 3,613.56,815.43,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,48,Tobacco User/Non-Tobacco User,Rating Area 3,641.83,859.41,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,49,Tobacco User/Non-Tobacco User,Rating Area 3,669.70,904.09,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,50,Tobacco User/Non-Tobacco User,Rating Area 3,701.10,954.20,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,51,Tobacco User/Non-Tobacco User,Rating Area 3,732.12,1003.73,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,52,Tobacco User/Non-Tobacco User,Rating Area 3,766.27,1058.98,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,53,Tobacco User/Non-Tobacco User,Rating Area 3,800.81,1115.53,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,54,Tobacco User/Non-Tobacco User,Rating Area 3,838.11,1176.70,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,55,Tobacco User/Non-Tobacco User,Rating Area 3,875.40,1237.81,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,56,Tobacco User/Non-Tobacco User,Rating Area 3,915.83,1305.06,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,57,Tobacco User/Non-Tobacco User,Rating Area 3,956.66,1373.76,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,58,Tobacco User/Non-Tobacco User,Rating Area 3,1000.23,1446.33,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,59,Tobacco User/Non-Tobacco User,Rating Area 3,1021.82,1488.79,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,60,Tobacco User/Non-Tobacco User,Rating Area 3,1065.39,1564.00,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,61,Tobacco User/Non-Tobacco User,Rating Area 3,1103.08,1631.45,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,62,Tobacco User/Non-Tobacco User,Rating Area 3,1127.81,1679.31,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,63,Tobacco User/Non-Tobacco User,Rating Area 3,1158.82,1738.22,,,,,,,,71837,Individual
71837TX0010002,2024-01-01,2024-12-31,64 and over,Tobacco User/Non-Tobacco User,Rating Area 3,1177.66,1766.48,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,0-14,Tobacco User/Non-Tobacco User,Rating Area 3,217.24,217.24,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 3,236.55,236.55,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 3,243.93,243.93,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 3,251.31,251.31,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 3,259.26,259.26,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 3,267.21,267.21,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 3,275.45,275.45,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 3,283.97,298.17,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,22,Tobacco User/Non-Tobacco User,Rating Area 3,283.97,301.29,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,23,Tobacco User/Non-Tobacco User,Rating Area 3,283.97,304.13,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,24,Tobacco User/Non-Tobacco User,Rating Area 3,283.97,307.25,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,25,Tobacco User/Non-Tobacco User,Rating Area 3,285.10,311.62,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,26,Tobacco User/Non-Tobacco User,Rating Area 3,290.78,321.02,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,27,Tobacco User/Non-Tobacco User,Rating Area 3,297.60,331.52,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,28,Tobacco User/Non-Tobacco User,Rating Area 3,308.67,347.26,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,29,Tobacco User/Non-Tobacco User,Rating Area 3,317.76,360.98,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,30,Tobacco User/Non-Tobacco User,Rating Area 3,322.30,369.36,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,31,Tobacco User/Non-Tobacco User,Rating Area 3,329.12,380.79,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,32,Tobacco User/Non-Tobacco User,Rating Area 3,335.93,392.37,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,33,Tobacco User/Non-Tobacco User,Rating Area 3,340.19,401.09,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,34,Tobacco User/Non-Tobacco User,Rating Area 3,344.74,409.89,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,35,Tobacco User/Non-Tobacco User,Rating Area 3,347.01,416.41,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,36,Tobacco User/Non-Tobacco User,Rating Area 3,349.28,422.98,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,37,Tobacco User/Non-Tobacco User,Rating Area 3,351.55,429.24,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,38,Tobacco User/Non-Tobacco User,Rating Area 3,353.82,435.91,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,39,Tobacco User/Non-Tobacco User,Rating Area 3,358.37,445.45,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,40,Tobacco User/Non-Tobacco User,Rating Area 3,362.91,455.09,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,41,Tobacco User/Non-Tobacco User,Rating Area 3,369.73,467.33,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,42,Tobacco User/Non-Tobacco User,Rating Area 3,376.26,479.73,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,43,Tobacco User/Non-Tobacco User,Rating Area 3,385.34,495.55,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,44,Tobacco User/Non-Tobacco User,Rating Area 3,396.70,514.13,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,45,Tobacco User/Non-Tobacco User,Rating Area 3,410.05,535.93,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,46,Tobacco User/Non-Tobacco User,Rating Area 3,425.95,561.40,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,47,Tobacco User/Non-Tobacco User,Rating Area 3,443.84,589.87,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,48,Tobacco User/Non-Tobacco User,Rating Area 3,464.29,621.68,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,49,Tobacco User/Non-Tobacco User,Rating Area 3,484.45,654.01,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,50,Tobacco User/Non-Tobacco User,Rating Area 3,507.17,690.25,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,51,Tobacco User/Non-Tobacco User,Rating Area 3,529.60,726.08,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,52,Tobacco User/Non-Tobacco User,Rating Area 3,554.30,766.05,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,53,Tobacco User/Non-Tobacco User,Rating Area 3,579.29,806.96,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,54,Tobacco User/Non-Tobacco User,Rating Area 3,606.27,851.20,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,55,Tobacco User/Non-Tobacco User,Rating Area 3,633.25,895.41,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,56,Tobacco User/Non-Tobacco User,Rating Area 3,662.50,944.06,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,57,Tobacco User/Non-Tobacco User,Rating Area 3,692.03,993.75,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,58,Tobacco User/Non-Tobacco User,Rating Area 3,723.55,1046.25,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,59,Tobacco User/Non-Tobacco User,Rating Area 3,739.17,1076.97,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,60,Tobacco User/Non-Tobacco User,Rating Area 3,770.69,1131.37,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,61,Tobacco User/Non-Tobacco User,Rating Area 3,797.95,1180.17,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,62,Tobacco User/Non-Tobacco User,Rating Area 3,815.84,1214.78,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,63,Tobacco User/Non-Tobacco User,Rating Area 3,838.27,1257.40,,,,,,,,71837,Individual
71837TX0010003,2024-01-01,2024-12-31,64 and over,Tobacco User/Non-Tobacco User,Rating Area 3,851.89,1277.83,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,0-14,Tobacco User/Non-Tobacco User,Rating Area 3,241.97,241.97,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,15,Tobacco User/Non-Tobacco User,Rating Area 3,263.48,263.48,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,16,Tobacco User/Non-Tobacco User,Rating Area 3,271.70,271.70,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,17,Tobacco User/Non-Tobacco User,Rating Area 3,279.92,279.92,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,18,Tobacco User/Non-Tobacco User,Rating Area 3,288.78,288.78,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,19,Tobacco User/Non-Tobacco User,Rating Area 3,297.64,297.64,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,20,Tobacco User/Non-Tobacco User,Rating Area 3,306.81,306.81,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,21,Tobacco User/Non-Tobacco User,Rating Area 3,316.30,332.11,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,22,Tobacco User/Non-Tobacco User,Rating Area 3,316.30,335.59,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,23,Tobacco User/Non-Tobacco User,Rating Area 3,316.30,338.76,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,24,Tobacco User/Non-Tobacco User,Rating Area 3,316.30,342.23,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,25,Tobacco User/Non-Tobacco User,Rating Area 3,317.56,347.10,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,26,Tobacco User/Non-Tobacco User,Rating Area 3,323.89,357.57,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,27,Tobacco User/Non-Tobacco User,Rating Area 3,331.48,369.27,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,28,Tobacco User/Non-Tobacco User,Rating Area 3,343.82,386.79,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,29,Tobacco User/Non-Tobacco User,Rating Area 3,353.94,402.07,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,30,Tobacco User/Non-Tobacco User,Rating Area 3,359.00,411.41,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,31,Tobacco User/Non-Tobacco User,Rating Area 3,366.59,424.14,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,32,Tobacco User/Non-Tobacco User,Rating Area 3,374.18,437.04,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,33,Tobacco User/Non-Tobacco User,Rating Area 3,378.92,446.75,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,34,Tobacco User/Non-Tobacco User,Rating Area 3,383.99,456.56,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,35,Tobacco User/Non-Tobacco User,Rating Area 3,386.52,463.82,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,36,Tobacco User/Non-Tobacco User,Rating Area 3,389.05,471.14,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,37,Tobacco User/Non-Tobacco User,Rating Area 3,391.58,478.12,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,38,Tobacco User/Non-Tobacco User,Rating Area 3,394.11,485.54,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,39,Tobacco User/Non-Tobacco User,Rating Area 3,399.17,496.17,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,40,Tobacco User/Non-Tobacco User,Rating Area 3,404.23,506.90,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,41,Tobacco User/Non-Tobacco User,Rating Area 3,411.82,520.54,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,42,Tobacco User/Non-Tobacco User,Rating Area 3,419.09,534.35,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,43,Tobacco User/Non-Tobacco User,Rating Area 3,429.22,551.97,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,44,Tobacco User/Non-Tobacco User,Rating Area 3,441.87,572.66,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,45,Tobacco User/Non-Tobacco User,Rating Area 3,456.73,596.95,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,46,Tobacco User/Non-Tobacco User,Rating Area 3,474.45,625.32,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,47,Tobacco User/Non-Tobacco User,Rating Area 3,494.37,657.02,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,48,Tobacco User/Non-Tobacco User,Rating Area 3,517.15,692.46,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,49,Tobacco User/Non-Tobacco User,Rating Area 3,539.60,728.47,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,50,Tobacco User/Non-Tobacco User,Rating Area 3,564.91,768.84,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,51,Tobacco User/Non-Tobacco User,Rating Area 3,589.90,808.75,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,52,Tobacco User/Non-Tobacco User,Rating Area 3,617.41,853.27,,,,,,,,71837,Individual
71837TX0010005,2024-01-01,2024-12-31,53,Tobacco User/Non-Tobacco User,Rating Area 3,645.25,898.83,,,,,,,,71837,Individual
